"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","times out long-running predictions and requests cancellation","Unit | Services | Replicate Describer Service","2026-07-15","passed","2026-07-15","","","",""
"","50","accepts non-empty LF Markdown without merge-conflict markers","Unit | Scripts | Docs | Validate Docs","2026-07-15","passed","2026-07-15","","","",""
"","1","prefers explicitly provided required checks","Unit | Scripts | GitHub | Promote To Production","2026-07-15","passed","2026-07-15","","resolveRequiredChecks","",""
"","1","honours an explicit eligible target","Unit | Scripts | Render | Rollback Render Service","2026-07-15","passed","2026-07-15","","selectRollbackDeploy","",""
"","3","skips (exit 0) when no baseline resolves and --strict is absent","Unit | Scripts | OpenAPI | Contract Diff","2026-07-15","passed","2026-07-15","","main","",""
"","1","throws immediate provider job failures without persisting a pending job","Unit | Services | Description Job Service","2026-07-15","passed","2026-07-15","","","",""
"","11","expires in-memory jobs on read and clears state on close","Unit | Infrastructure | Description Job Store","2026-07-15","passed","2026-07-15","","","",""
"","2","rejects invalid read-pages-metadata CLI arguments","Unit | Scripts | GitHub | Page Metadata","2026-07-15","passed","2026-07-15","","","",""
"","5","rejects invalid CLI arguments","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-07-15","passed","2026-07-15","","","",""
"","1","renders a markdown report with cache and artifact tables","Unit | Scripts | GitHub | Advisory Observability Workflows","2026-07-15","passed","2026-07-15","","report-actions-storage script","",""
"","4","builds env schema and config defaults","Unit | Providers | Definitions | Build OpenAI Compatible Provider","2026-07-15","passed","2026-07-15","","","",""
"","1","uses UUID-style Redis key prefixes instead of wall-clock prefixes","Unit | Jest Lane Configs","2026-07-15","passed","2026-07-15","","","",""
"","2","filters by scope before severity","Unit | Scripts | GitHub | Review Dependencies","2026-07-15","passed","2026-07-15","","filters","",""
"","25","builds the default services when overrides are not supplied","Unit | Application Composition","2026-07-15","passed","2026-07-15","","","",""
"","1","flags duplicate request names within the same folder","Unit | Scripts | Postman | Collection Lint","2026-07-15","passed","2026-07-15","","lintRequestNames","",""
"","3","never pipes a network download straight into a shell","Unit | Supply-chain pinning posture","2026-07-15","passed","2026-07-15","","","",""
"","51","forwards a validation error when image_source is missing","Unit | Controllers | Description Controller","2026-07-15","passed","2026-07-15","","DescriptionController.describe","",""
"","1","matches how GitHub slugifies punctuation and spacing","Unit | Scripts | Docs | Validate Docs","2026-07-15","passed","2026-07-15","","heading slugs","",""
"","24","Health","alt-text-generator API Contract Harness","2026-07-15","passed","2026-07-15","","00 Core Smoke","",""
"","4","stores Redis jobs with ttl, deletes expired payloads, and closes open clients","Unit | Infrastructure | Description Job Store","2026-07-15","passed","2026-07-15","","","",""
"","5","deploys prepared Pages artifacts from main CI runs and supports dispatch-based PR/manual backfills","Unit | Workflows | Allure Pages Publish","2026-07-15","passed","2026-07-15","","","",""
"","2","references the async job schemas from the description endpoints","Unit | Config | Swagger","2026-07-15","passed","2026-07-15","","response contract references","",""
"","1","uses the configured scope when the manual input is auto","Unit | Scripts | Postman | Provider Validation Scope","2026-07-15","passed","2026-07-15","","resolveProviderScope","",""
"","68","rejects Redis-backed description jobs without a Redis URL","Unit | Utils | Validate Env Vars","2026-07-15","passed","2026-07-15","","","",""
"","15","serves the generated artifact with the injected runtime servers","Unit | Config | Swagger","2026-07-15","passed","2026-07-15","","server URLs","",""
"","1","renders a fixture page with both provider validation assets","provider validation fixtures","2026-07-15","passed","2026-07-15","","","",""
"","72","rejects Azure credentials without an endpoint","Unit | Utils | Validate Env Vars","2026-07-15","passed","2026-07-15","","","",""
"","29","cleans up fatal handlers when bootstrap fails before servers are ready","Unit | Server | Start Application Runtime","2026-07-15","passed","2026-07-15","","","",""
"","2","parses the supported base-url flag","Unit | Scripts | Run Postman Deploy","2026-07-15","passed","2026-07-15","","parseArgs","",""
"","1","parses the supported base-url flag","Unit | Scripts | Run Postman Live","2026-07-15","passed","2026-07-15","","parseArgs","",""
"","1","parses the license policy arguments","Unit | Scripts | GitHub | Review Dependencies","2026-07-15","passed","2026-07-15","","license policy","",""
"","1","defaults to the committed collection","Unit | Scripts | Postman | Collection Lint","2026-07-15","passed","2026-07-15","","parseArgs","",""
"","27","HTTP redirects to HTTPS","alt-text-generator API Contract Harness","2026-07-15","passed","2026-07-15","","05 Routing & Redirects","",""
"","2","falls back to the store get method when no claim helper exists and returns null for missing jobs","Unit | Services | Page Description Job Service","2026-07-15","passed","2026-07-15","","","",""
"","1","extracts axios-style config, code, headers, and body preview","Unit | Utils | Get Upstream Error Summary","2026-07-15","passed","2026-07-15","","","",""
"","6","accepts X-API-Key authentication on protected endpoints","Integration | API","2026-07-15","passed","2026-07-15","","API access control","",""
"","1","creates asynchronous description jobs with provider metadata","Unit | Services | Replicate Describer Service","2026-07-15","passed","2026-07-15","","","",""
"","17","keeps the unit lane fast and coverage-free","Unit | Jest Lane Configs","2026-07-15","passed","2026-07-15","","","",""
"","73","accepts multi-worker startup when the future unit-local Redis flag is enabled","Unit | Utils | Validate Env Vars","2026-07-15","passed","2026-07-15","","","",""
"","3","builds an aggregate summary from Newman JSON reports","Unit | Scripts | GitHub | Write Newman Summary","2026-07-15","passed","2026-07-15","","","",""
"","4","returns a completed page result when the async page job finishes within the wait window","Unit | Services | Page Description Job Service","2026-07-15","passed","2026-07-15","","","",""
"","0","builds lockfile-exact so production installs are reproducible","Unit | Render Deploy Config","2026-07-15","passed","2026-07-15","","","",""
"","1","does not treat a LICENSE-suffixed path as the LICENSE file","Unit | Scripts | CI | Classify Changed Paths","2026-07-15","passed","2026-07-15","","isDocsPath","",""
"","17","fails the page job when a dependent description job fails or disappears","Unit | Services | Page Description Job Service","2026-07-15","passed","2026-07-15","","","",""
"","1","realigns when both branches diverge but production must track main exactly","Unit | Scripts | GitHub | Promote To Production","2026-07-15","passed","2026-07-15","","derivePromotionPlan","",""
"","2","prefers RATE_LIMIT_REDIS_URL and normalizes the prefix","Unit | Config | Rate Limit Store","2026-07-15","passed","2026-07-15","","","",""
"","1","sorts object keys recursively","Unit | Scripts | OpenAPI | Freshness Check","2026-07-15","passed","2026-07-15","","canonicalizeSpec","",""
"","1","propagates prompt, model, and limit configuration","Unit | Providers | Adapter Contract Matrix","2026-07-15","passed","2026-07-15","","replicate provider adapter contract","",""
"","0","fails the job only on high or critical production findings","Unit | Scripts | GitHub | Security Audit Workflow","2026-07-15","passed","2026-07-15","","","",""
"","1","propagates prompt, model, and limit configuration","Unit | Providers | Adapter Contract Matrix","2026-07-15","passed","2026-07-15","","ollama provider adapter contract","",""
"","0","applies outbound timeout handling","Unit | Providers | Adapter Contract Matrix","2026-07-15","passed","2026-07-15","","openai provider adapter contract","",""
"","1","propagates non-skippable provider failures","Unit | Providers | Adapter Contract Matrix","2026-07-15","passed","2026-07-15","","azure provider adapter contract","",""
"","7","returns description and imageUrl on success","Unit | Services | Replicate Describer Service","2026-07-15","passed","2026-07-15","","","",""
"","1","accepts prose naming a gitignored runtime path","Unit | Scripts | Docs | Validate Docs","2026-07-15","passed","2026-07-15","","prohibited references","",""
"","1","propagates non-skippable provider failures","Unit | Providers | Adapter Contract Matrix","2026-07-15","passed","2026-07-15","","openai provider adapter contract","",""
"","1","rejects workflow run lookup without GitHub context","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-07-15","passed","2026-07-15","","","",""
"","0","does not treat docs/openapi.base.json as documentation","Unit | Scripts | CI | Classify Changed Paths","2026-07-15","passed","2026-07-15","","isDocsPath","",""
"","1272","fails a critical-file coverage drop even when global coverage passes","Unit | Jest Lane Configs","2026-07-15","passed","2026-07-15","","","",""
"","2","declares the required fields and links of the public root index","Unit | Config | Swagger","2026-07-15","passed","2026-07-15","","required schemas","",""
"","1","resolves the main CI history stream for pushes to main","Unit | Allure History Policy","2026-07-15","passed","2026-07-15","","","",""
"","1","writes markdown lines to the summary file","Unit | Scripts | GitHub | Resolve Provider Validation Scope","2026-07-15","passed","2026-07-15","","appendSummary","",""
"","73","rejects API auth tokens when the configured list is empty after trimming","Unit | Utils | Validate Env Vars","2026-07-15","passed","2026-07-15","","","",""
"","0","accepts a 3.x version","Unit | Scripts | OpenAPI | Validate Spec","2026-07-15","passed","2026-07-15","","validateVersion","",""
"","1","flags a removed required response property on a kept schema","Unit | Scripts | OpenAPI | Contract Diff","2026-07-15","passed","2026-07-15","","diffPublicContract","",""
"","7","formats actionable diagnostics from a Newman JSON report","Unit | Scripts | Postman | Newman Runner","2026-07-15","passed","2026-07-15","","","",""
"","1","propagates non-skippable provider failures","Unit | Providers | Adapter Contract Matrix","2026-07-15","passed","2026-07-15","","openrouter provider adapter contract","",""
"","1","rejects azure scope without azure credentials","Unit | Scripts | Postman | Provider Validation Scope","2026-07-15","passed","2026-07-15","","resolveProviderScope","",""
"","1","rejects a reference to an internal working note (tracked in docs/typecheck-debt.md)","Unit | Scripts | Docs | Validate Docs","2026-07-15","passed","2026-07-15","","prohibited references","",""
"","1","returns null when no candidate ref resolves","Unit | Scripts | OpenAPI | Contract Diff","2026-07-15","passed","2026-07-15","","resolveBaseline","",""
"","3","starts both servers and registers graceful shutdown","Unit | Server | Start Application Runtime","2026-07-15","passed","2026-07-15","","","",""
"","1","recognizes same-repository pull requests","Unit | Allure History Policy","2026-07-15","passed","2026-07-15","","","",""
"","3","validates provider-specific env rules and exposes provider-validation metadata","Unit | Config | Provider Catalog","2026-07-15","passed","2026-07-15","","","",""
"","2","rejects unsupported flags","Unit | Scripts | Render | Rollback Render Service","2026-07-15","passed","2026-07-15","","parseArgs","",""
"","1","normalizes successful image descriptions","Unit | Providers | Adapter Contract Matrix","2026-07-15","passed","2026-07-15","","huggingface provider adapter contract","",""
"","1","marks image-source download failures as skippable","Unit | Services | Ollama Describer Service","2026-07-15","passed","2026-07-15","","","",""
"","0","requires Redis in CI even if a caller requests optional mode","Unit | Redis Test Server Helper","2026-07-15","passed","2026-07-15","","","",""
"","3","falls back to a fetched data url when the provider rejects the remote image url","Unit | Services | OpenAI Compatible Vision Describer Service","2026-07-15","passed","2026-07-15","","","",""
"","3","keeps the promotion workflow hardcoded checks aligned with the policy","Unit | Scripts | GitHub | Required Check Policy","2026-07-15","passed","2026-07-15","","","",""
"","1","uses postman:live-provider as the canonical npm command","Unit | Scripts | Run Postman Live","2026-07-15","passed","2026-07-15","","package and workflow wiring","",""
"","1","blocks private or special-use address 172.16.1.1","Unit | Infrastructure | Outbound URL Policy","2026-07-15","passed","2026-07-15","","","",""
"","66","accepts multi-worker startup when Redis-backed rate limiting is configured","Unit | Utils | Validate Env Vars","2026-07-15","passed","2026-07-15","","","",""
"","22","sanitizes serialized errors before they reach the logger output","Unit | Infrastructure | Logger","2026-07-15","passed","2026-07-15","","","",""
"","8","pins release validation workflows to Hugging Face, OpenAI, and Together","Unit | Scripts | Run Postman Deploy","2026-07-15","passed","2026-07-15","","package and workflow wiring","",""
"","2","reports a bound port as unavailable and a free port as available","Unit | Scripts | Postman | Port Allocator","2026-07-15","passed","2026-07-15","","","",""
"","1","normalizes successful image descriptions","Unit | Providers | Adapter Contract Matrix","2026-07-15","passed","2026-07-15","","azure provider adapter contract","",""
"","49","rejects OUTBOUND_ALLOWED_HOSTS=exam ple.com","Unit | Utils | Validate Env Vars","2026-07-15","passed","2026-07-15","","","",""
"","3","falls back to runtime generation when the generated spec artifact is missing","Unit | Config | Swagger","2026-07-15","passed","2026-07-15","","generated artifact","",""
"","17","reads the GitHub event payload from disk","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-07-15","passed","2026-07-15","","","",""
"","1","does not allow private addresses on unlisted ports","Unit | Infrastructure | Outbound URL Policy","2026-07-15","passed","2026-07-15","","","",""
"","3","keeps the deploy JSON and JUnit reporters by default","Unit | Scripts | Run Postman Deploy","2026-07-15","passed","2026-07-15","","buildDeployNewmanArgs","",""
"","0","keeps an explicit ALLURE_RESULTS_DIR for cross-run aggregation","Unit | Scripts | Postman | Run Layout","2026-07-15","passed","2026-07-15","","","",""
"","15","allows the shared REDIS_URL to back rate limiting automatically","Unit | Config | Index","2026-07-15","passed","2026-07-15","","","",""
"","1","propagates prompt, model, and limit configuration","Unit | Providers | Adapter Contract Matrix","2026-07-15","passed","2026-07-15","","huggingface provider adapter contract","",""
"","2","is a structurally valid OpenAPI 3 document","Unit | Scripts | OpenAPI | Validate Spec","2026-07-15","passed","2026-07-15","","committed artifact","",""
"","4","deploys the production branch web service","Unit | Render Deploy Config","2026-07-15","passed","2026-07-15","","","",""
"","34","path-gates the expensive local provider integration workflow","Unit | Jest Lane Configs","2026-07-15","passed","2026-07-15","","","",""
"","1","aggregates breaking changes across every category","Unit | Scripts | OpenAPI | Contract Diff","2026-07-15","passed","2026-07-15","","diffPublicContract","",""
"","1","does not treat render.yaml as documentation","Unit | Scripts | CI | Classify Changed Paths","2026-07-15","passed","2026-07-15","","isDocsPath","",""
"","1","marks image download failures as skippable after a fallback fetch","Unit | Services | OpenAI Compatible Vision Describer Service","2026-07-15","passed","2026-07-15","","","",""
"","0","normalizes successful image descriptions","Unit | Providers | Adapter Contract Matrix","2026-07-15","passed","2026-07-15","","openai provider adapter contract","",""
"","0","parses --json, --help, and --spec","Unit | Scripts | OpenAPI | Validate Spec","2026-07-15","passed","2026-07-15","","parseArgs","",""
"","1","recognizes protected-branch ref update rejections","Unit | Scripts | GitHub | Promote To Production","2026-07-15","passed","2026-07-15","","isProtectedBranchRefUpdateError","",""
"","0","isImage(https://example.com/page.html) === false","Unit | Services | Scraper Service","2026-07-15","passed","2026-07-15","","ScraperService.isImage","",""
"","15","returns 400 when image_source is missing","Integration | API","2026-07-15","passed","2026-07-15","","GET /api/accessibility/description","",""
"","1","returns true for a valid https URL","Unit | URL Validator","2026-07-15","passed","2026-07-15","","","",""
"","2","marks the package private so the service is never accidentally published","Unit | Supply-chain pinning posture","2026-07-15","passed","2026-07-15","","","",""
"","11","generates self-signed localhost credentials outside production","Unit | Infrastructure | Load TLS Credentials","2026-07-15","passed","2026-07-15","","","",""
"","1","allows canonical manual deploy verification runs to persist when requested","Unit | Allure History Policy","2026-07-15","passed","2026-07-15","","","",""
"","1","forwards an internal error when the scraper service fails","Unit | Controllers | Scraper Controller","2026-07-15","passed","2026-07-15","","","",""
"","2","flags hardcoded live hosts on every applicable check","Unit | Scripts | Postman | Collection Lint","2026-07-15","passed","2026-07-15","","lintForbiddenUrls","",""
"","2","filters unsupported svg image sources for page descriptions","Unit | Services | OpenAI Compatible Vision Describer Service","2026-07-15","passed","2026-07-15","","","",""
"","1","declares the edge-termination TLS posture as a string","Unit | Render Deploy Config","2026-07-15","passed","2026-07-15","","","",""
"","17","fails fast when Redis mode is selected without a Redis URL","Unit | Infrastructure | Rate Limit Store","2026-07-15","passed","2026-07-15","","","",""
"","1","loads the installation id for the repository","Unit | Scripts | GitHub | Create GitHub App Installation Token","2026-07-15","passed","2026-07-15","","resolveInstallationId","",""
"","1","builds API URLs relative to the configured GitHub API base","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-07-15","passed","2026-07-15","","","",""
"","7","rejects invalid timeout values","Unit | Allure History Fetcher","2026-07-15","passed","2026-07-15","","","",""
"","15","keeps API and status buckets separate while sharing each scope across instances","Integration | Redis Rate Limiting","2026-07-15","passed","2026-07-15","","","",""
"","1","marks image-source download failures as skippable for page descriptions","Unit | Services | Azure Describer Service","2026-07-15","passed","2026-07-15","","","",""
"","1","blocks private or special-use address fe80::1","Unit | Infrastructure | Outbound URL Policy","2026-07-15","passed","2026-07-15","","","",""
"","3","forks the requested number of workers and restarts unexpected exits with backoff","Unit | Server | Cluster Manager","2026-07-15","passed","2026-07-15","","","",""
"","51","rejects OUTBOUND_ALLOWED_HOSTS=https://example.com","Unit | Utils | Validate Env Vars","2026-07-15","passed","2026-07-15","","","",""
"","5","falls back to the default loggers and replicate client","Unit | Application Composition","2026-07-15","passed","2026-07-15","","","",""
"","60","accepts a variable documented in both surfaces","Unit | Scripts | Docs | Validate Docs","2026-07-15","passed","2026-07-15","","env var coverage","",""
"","2","exposes only the production server in production","Unit | Config | Swagger","2026-07-15","passed","2026-07-15","","server URLs","",""
"","1","builds local provider-validation fixture URLs","Unit | Scripts | Postman | Local Provider Mocks","2026-07-15","passed","2026-07-15","","","",""
"","73","rejects API auth enablement without any configured tokens","Unit | Utils | Validate Env Vars","2026-07-15","passed","2026-07-15","","","",""
"","0","flags an operation with no responses","Unit | Scripts | OpenAPI | Validate Spec","2026-07-15","passed","2026-07-15","","validateOperationResponses","",""
"","12","returns 400 when url is missing","Integration | API","2026-07-15","passed","2026-07-15","","GET /api/scraper/images","",""
"","2","treats only explicit truthy strings as enabled flags","Unit | Scripts | Postman | Port Allocator","2026-07-15","passed","2026-07-15","","","",""
"","2","shuts down the primary on SIGTERM without scheduling restarts","Unit | Server | Cluster Manager","2026-07-15","passed","2026-07-15","","","",""
"","2","builds deploy rollout probe URLs from the production base URL","Unit | Scripts | Run Postman Deploy","2026-07-15","passed","2026-07-15","","buildDeployProbeUrls","",""
"","1","rejects an empty payload","Unit | Allure History Artifact Restore","2026-07-15","passed","2026-07-15","","assertArchivePayload","",""
"","2","falls back to zero counts and rewrites the report when parsing fails","Unit | Scripts | GitHub | Parse Security Audit Report","2026-07-15","passed","2026-07-15","","parseSecurityAuditReport","",""
"","2","publishes the supported model enum identically on the description endpoints","Unit | Config | Swagger","2026-07-15","passed","2026-07-15","","public examples","",""
"","58","rejects Redis-backed rate limiting without a Redis URL","Unit | Utils | Validate Env Vars","2026-07-15","passed","2026-07-15","","","",""
"","17","fails fast when Redis mode is selected without a Redis URL","Unit | Infrastructure | Description Job Store","2026-07-15","passed","2026-07-15","","","",""
"","1","keeps the existing CLI, JSON, and JUnit reporters by default","Unit | Postman Harness Reporting","2026-07-15","passed","2026-07-15","","","",""
"","2","reports missing failures and collection-summary issues when the JSON report is still parseable","Unit | Scripts | Postman | Newman Runner","2026-07-15","passed","2026-07-15","","","",""
"","4","registers only azure when Replicate is not configured","Unit | Application Composition","2026-07-15","passed","2026-07-15","","","",""
"","11","does not register replicate when the Replicate token is missing","Unit | Application Composition","2026-07-15","passed","2026-07-15","","","",""
"","31","Scrape fixture page images","alt-text-generator API Contract Harness","2026-07-15","passed","2026-07-15","","10 Scraper Contract","",""
"","7","maps nested request ids and names back to their top-level folder","Unit | Scripts | Postman | Collection Utils","2026-07-15","passed","2026-07-15","","","",""
"","1","treats DEVELOPMENT.md as documentation","Unit | Scripts | CI | Classify Changed Paths","2026-07-15","passed","2026-07-15","","isDocsPath","",""
"","1","starts not ready by default","Unit | Server | Runtime State","2026-07-15","passed","2026-07-15","","","",""
"","1","counts folders and requests","Unit | Scripts | Postman | Collection Lint","2026-07-15","passed","2026-07-15","","summarize","",""
"","0","parses --json, --help, and --collection","Unit | Scripts | Postman | Collection Lint","2026-07-15","passed","2026-07-15","","parseArgs","",""
"","20","advances replicate predictions through processing to failure","Unit | Scripts | Postman Fixture Server","2026-07-15","passed","2026-07-15","","","",""
"","37","Unversioned page descriptions alias","alt-text-generator API Contract Harness","2026-07-15","passed","2026-07-15","","07 Route Aliases","",""
"","111","rejects OpenAI overrides without an API key","Unit | Utils | Validate Env Vars","2026-07-15","passed","2026-07-15","","","",""
"","1","returns the first ref that yields the spec","Unit | Scripts | OpenAPI | Contract Diff","2026-07-15","passed","2026-07-15","","resolveBaseline","",""
"","0","classifies by extension rather than by the docs/ directory","Unit | Scripts | CI | Classify Changed Paths","2026-07-15","passed","2026-07-15","","isDocsPath","",""
"","1","rejects hostnames that resolve to blocked addresses","Unit | Infrastructure | Outbound URL Policy","2026-07-15","passed","2026-07-15","","","",""
"","1","prefers data-src over src for lazy-loaded images","Unit | Services | Scraper Service","2026-07-15","passed","2026-07-15","","ScraperService.extractImageSources","",""
"","1","writes a clean summary when no dependency changes are returned","Unit | Scripts | GitHub | Review Dependencies","2026-07-15","passed","2026-07-15","","reviewDependencies","",""
"","9","keeps harden-runner out of fork-facing CI jobs","Unit | Scripts | GitHub | Workflow Hardening","2026-07-15","passed","2026-07-15","","","",""
"","1","parses write-pages-metadata CLI arguments","Unit | Scripts | GitHub | Page Metadata","2026-07-15","passed","2026-07-15","","","",""
"","2","parses CLI arguments with defaults","Unit | Scripts | GitHub | Dispatch Pages Publish","2026-07-15","passed","2026-07-15","","","",""
"","2","does not auto-merge dependabot PRs (manual-review posture)","Unit | Dependabot Policy","2026-07-15","passed","2026-07-15","","","",""
"","4","disables history persistence for fork pull requests","Unit | Allure History Policy","2026-07-15","passed","2026-07-15","","","",""
"","1","extracts tokens from X-API-Key first","Unit | Middleware | Access Control","2026-07-15","passed","2026-07-15","","","",""
"","21","loads the swagger spec lazily and caches the UI middleware","Unit | Utils | Create Router","2026-07-15","passed","2026-07-15","","","",""
"","1","refreshes pending jobs when status is requested","Unit | Services | Description Job Service","2026-07-15","passed","2026-07-15","","","",""
"","9","resolves the documented cluster policy defaults","Unit | Server | Cluster Manager","2026-07-15","passed","2026-07-15","","","",""
"","1","rejects malformed direct host headers instead of redirecting","Unit | Middleware | Request Filter","2026-07-15","passed","2026-07-15","","","",""
"","1","posts GitHub workflow dispatch requests","Unit | Scripts | GitHub | Dispatch Pages Publish","2026-07-15","passed","2026-07-15","","","",""
"","3","retries retryable upstream errors before succeeding","Unit | Services | OpenAI Compatible Vision Describer Service","2026-07-15","passed","2026-07-15","","","",""
"","8","warns and continues when a history file is invalid","Unit | Allure History Fetcher","2026-07-15","passed","2026-07-15","","","",""
"","123","uses the documented defaults when optional env vars are unset","Unit | Config | Index","2026-07-15","passed","2026-07-15","","","",""
"","2","normalizes successful image descriptions","Unit | Providers | Adapter Contract Matrix","2026-07-15","passed","2026-07-15","","replicate provider adapter contract","",""
"","11","serves Azure descriptions through the default runtime composition when configured","Integration | API","2026-07-15","passed","2026-07-15","","GET /api/accessibility/description","",""
"","1","accepts Markdown image syntax, which always carries the alt slot","Unit | Scripts | Docs | Validate Docs","2026-07-15","passed","2026-07-15","","image alt text","",""
"","1","is idempotent","Unit | Scripts | OpenAPI | Freshness Check","2026-07-15","passed","2026-07-15","","canonicalizeSpec","",""
"","1","cancels superseded runs per ref","Unit | Scripts | GitHub | Dependency Review Workflow","2026-07-15","passed","2026-07-15","","","",""
"","2","leaves health and the root index unauthenticated","Unit | Config | Swagger","2026-07-15","passed","2026-07-15","","security and public endpoints","",""
"","1","extracts text from chat-completion content parts","Unit | Providers | Shared | Extract Caption Text","2026-07-15","passed","2026-07-15","","","",""
"","1","uses inline PEM values when they are provided","Unit | Infrastructure | Load TLS Credentials","2026-07-15","passed","2026-07-15","","","",""
"","6","throws on a missing --spec value","Unit | Scripts | OpenAPI | Freshness Check","2026-07-15","passed","2026-07-15","","parseArgs","",""
"","6","rejects invalid samples","Unit | Scripts | Performance Budget","2026-07-15","passed","2026-07-15","","","",""
"","83","rejects a link to a path git does not track","Unit | Scripts | Docs | Validate Docs","2026-07-15","passed","2026-07-15","","internal links and anchors","",""
"","10","rejects invalid Redis integration mode and URL values","Unit | Redis Test Server Helper","2026-07-15","passed","2026-07-15","","","",""
"","1","ignores 2xx/3xx requests","Unit | Scripts | Postman | Collection Lint","2026-07-15","passed","2026-07-15","","lintErrorContract","",""
"","2","publishes a runnable response example for the image description endpoint","Unit | Config | Swagger","2026-07-15","passed","2026-07-15","","public examples","",""
"","7","rejects invalid write-pages-metadata CLI arguments","Unit | Scripts | GitHub | Page Metadata","2026-07-15","passed","2026-07-15","","","",""
"","1","builds the GitHub Pages report URL for public GitHub repositories","Unit | Allure History Policy","2026-07-15","passed","2026-07-15","","","",""
"","2","sets string values and coerces numbers to strings","Unit | Test Setup | testEnv helpers","2026-07-15","passed","2026-07-15","","setEnv","",""
"","2","rejects token responses that omit the token value","Unit | Scripts | GitHub | Create GitHub App Installation Token","2026-07-15","passed","2026-07-15","","createInstallationAccessToken","",""
"","19","rejects unsupported protocols and embedded credentials","Unit | Infrastructure | Outbound URL Policy","2026-07-15","passed","2026-07-15","","","",""
"","9","responds with health info","Integration | API","2026-07-15","passed","2026-07-15","","GET /api/health","",""
"","1","prefers GitHub repository context when it is available","Unit | Scripts | Postman | Provider Validation Public Fixtures","2026-07-15","passed","2026-07-15","","","",""
"","7","returns partial page descriptions when image-specific Azure failures are skippable","Integration | API","2026-07-15","passed","2026-07-15","","GET /api/accessibility/descriptions","",""
"","1","serializes ApiError instances with request metadata","Unit | Middleware | Error Handler","2026-07-15","passed","2026-07-15","","","",""
"","1","parses fallback defaults when GitHub env vars are absent","Unit | Scripts | GitHub | Dispatch Pages Publish","2026-07-15","passed","2026-07-15","","","",""
"","1","respects provider overrides when a configured provider is disabled","Unit | Scripts | Postman | Provider Validation Scope","2026-07-15","passed","2026-07-15","","detectAvailableProviders","",""
"","1","accepts requests with an X-Expected-Status-Code header","Unit | Scripts | Postman | Collection Lint","2026-07-15","passed","2026-07-15","","lintStatusExpectations","",""
"","3","shuts servers down gracefully on SIGTERM and exits with code 0","Unit | Server | Server Functions","2026-07-15","passed","2026-07-15","","","",""
"","2","rejects workflow_dispatch runs without a resolvable source workflow run ID","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-07-15","passed","2026-07-15","","","",""
"","83","requires production TLS credentials when TLS_* is missing","Unit | Utils | Validate Env Vars","2026-07-15","passed","2026-07-15","","","",""
"","1","keeps failed deployments active and omits absent URLs","Unit | Scripts | GitHub | Update Deployment Status","2026-07-15","passed","2026-07-15","","buildStatusBody","",""
"","246","returns 202, settles the page job, and serves cached results on repeat replicate requests","Integration | Async Page Description Jobs","2026-07-15","passed","2026-07-15","","","",""
"","1","sanitizes an explicit run id and otherwise builds a collision-resistant one","Unit | Scripts | Postman | Run Layout","2026-07-15","passed","2026-07-15","","","",""
"","53","rejects a variable missing from each surface independently","Unit | Scripts | Docs | Validate Docs","2026-07-15","passed","2026-07-15","","env var coverage","",""
"","1","disambiguates repeated headings the way GitHub does","Unit | Scripts | Docs | Validate Docs","2026-07-15","passed","2026-07-15","","heading slugs","",""
"","2","runs weekly and on manual dispatch only","Unit | Scripts | GitHub | Security Audit Workflow","2026-07-15","passed","2026-07-15","","","",""
"","1","isImage(https://example.com/noextension) === false","Unit | Services | Scraper Service","2026-07-15","passed","2026-07-15","","ScraperService.isImage","",""
"","97","rejects a TLS_ENABLED value other than true or false","Unit | Utils | Validate Env Vars","2026-07-15","passed","2026-07-15","","","",""
"","1","treats either a header or an exact assertion as a specific status expectation","Unit | Scripts | Postman | Collection Utils","2026-07-15","passed","2026-07-15","","","",""
"","58","lists the Markdown files git tracks","Unit | Scripts | Docs | Validate Docs","2026-07-15","passed","2026-07-15","","","",""
"","1","detects api-key-backed multimodal providers","Unit | Scripts | Postman | Provider Validation Scope","2026-07-15","passed","2026-07-15","","detectAvailableProviders","",""
"","2","accepts HTML fixture pages served as text/plain when the body is valid HTML","Unit | Scripts | Postman | Provider Validation Fixture Probe","2026-07-15","passed","2026-07-15","","","",""
"","1","summarizes a mixed report: warnings do not fail, accepted breaches do","Unit | Scripts | Performance Budget","2026-07-15","passed","2026-07-15","","","",""
"","1","surfaces GitHub API dispatch failures","Unit | Scripts | GitHub | Dispatch Pages Publish","2026-07-15","passed","2026-07-15","","","",""
"","1","returns an empty list for empty input","Unit | Scripts | CI | Classify Changed Paths","2026-07-15","passed","2026-07-15","","parseChangedFiles","",""
"","2","creates a runtime describer and prefers an injected provider client","Unit | Providers | Definitions | Build OpenAI Compatible Provider","2026-07-15","passed","2026-07-15","","","",""
"","1","writes key-value outputs when a file is provided","Unit | Scripts | GitHub | Create GitHub App Installation Token","2026-07-15","passed","2026-07-15","","appendOutput","",""
